name,login,package,n_commits,package_author
Arno Candel,login_1629,h2o,3951,TRUE
Arno Candel,login_1629,h2o4gpu,278,FALSE
Arno Candel,login_1629,rsparkling,15,FALSE
Hajk-Georg Drost,login_1630,biomartr,2209,TRUE
Hajk-Georg Drost,login_1630,myTAI,1136,TRUE
Hajk-Georg Drost,login_1630,philentropy,818,TRUE
Spennihana,login_1631,Rblpapi,1,FALSE
Spennihana,login_1631,h2o,2909,FALSE
Spennihana,login_1631,pbdZMQ,1,FALSE
Ablaette,login_1632,RcppCWB,1511,FALSE
Ablaette,login_1632,cwbtools,241,TRUE
Ablaette,login_1632,polmineR,1008,FALSE
Jnh01,login_1633,ICAMS,2481,FALSE
Jnh01,login_1633,cosmicsig,53,FALSE
Jnh01,login_1633,mSigTools,32,FALSE
Pieter Vermeesch,login_1634,IsoplotR,1364,TRUE
Pieter Vermeesch,login_1634,IsoplotRgui,834,TRUE
Pieter Vermeesch,login_1634,geostats,173,TRUE
Brad Duthie,login_1635,GMSE,1762,FALSE
Brad Duthie,login_1635,gamesGA,66,TRUE
Brad Duthie,login_1635,resevol,303,FALSE
Alexis Sarda,login_1636,caret,15,FALSE
Alexis Sarda,login_1636,dtwclust,1610,TRUE
Alexis Sarda,login_1636,table.express,338,TRUE
Scheike,login_1637,lava,3,FALSE
Scheike,login_1637,mets,1502,FALSE
Scheike,login_1637,timereg,169,FALSE
Brian J Smith,login_1638,MRMCaov,172,TRUE
Brian J Smith,login_1638,MachineShop,1376,TRUE
Brian J Smith,login_1638,rsample,1,FALSE
Jin Zhu,login_1639,Ball,318,TRUE
Jin Zhu,login_1639,abess,1113,TRUE
Jin Zhu,login_1639,cdcsis,74,TRUE
Koen Derks,login_1640,aRtsy,650,TRUE
Koen Derks,login_1640,digitTests,47,TRUE
Koen Derks,login_1640,jfa,738,TRUE
Brian Knaus,login_1641,adegenet,6,FALSE
Brian Knaus,login_1641,poppr,8,FALSE
Brian Knaus,login_1641,vcfR,1409,FALSE
Are Edvardsen,login_1642,rapbase,1293,TRUE
Are Edvardsen,login_1642,sendmailR,2,TRUE
Are Edvardsen,login_1642,sship,125,TRUE
Alex,login_1643,lightgbm,1,FALSE
Alex,login_1643,openxlsx,690,FALSE
Alex,login_1643,openxlsx2,690,FALSE
Gilberto Camara,login_1644,Rwtss,32,TRUE
Gilberto Camara,login_1644,sits,1291,TRUE
Gilberto Camara,login_1644,torchopt,33,TRUE
Brett Mcclintock,login_1645,hmmTMB,1,FALSE
Brett Mcclintock,login_1645,momentuHMM,1325,TRUE
Brett Mcclintock,login_1645,moveHMM,10,TRUE
Michal Malohlava,login_1646,h2o,598,TRUE
Michal Malohlava,login_1646,rsparkling,705,TRUE
Michal Malohlava,login_1646,xgboost,1,FALSE
Samuel Marsh,login_1647,Seurat,31,FALSE
Samuel Marsh,login_1647,rliger,5,FALSE
Samuel Marsh,login_1647,scCustomize,1246,TRUE
Leonardo Ramirez-Lopez,login_1648,prospectr,553,TRUE
Leonardo Ramirez-Lopez,login_1648,resemble,685,TRUE
Leonardo Ramirez-Lopez,login_1648,waves,1,FALSE
Martin Chan,login_1649,hkdatasets,133,TRUE
Martin Chan,login_1649,rwa,57,TRUE
Martin Chan,login_1649,wpa,1044,TRUE
Changcheng Li,login_1650,JuliaCall,1030,TRUE
Changcheng Li,login_1650,convexjlr,165,TRUE
Changcheng Li,login_1650,diffeqr,4,FALSE
Alexander Fischer,login_1651,fwildclusterboot,1015,TRUE
Alexander Fischer,login_1651,summclust,77,TRUE
Alexander Fischer,login_1651,wildrwolf,87,TRUE
Jeffrey Ryan,login_1652,TTR,4,FALSE
Jeffrey Ryan,login_1652,quantmod,579,FALSE
Jeffrey Ryan,login_1652,xts,595,FALSE
Flujoo,login_1653,erify,308,TRUE
Flujoo,login_1653,gm,723,TRUE
Flujoo,login_1653,personr,106,TRUE
Theo Michelot,login_1654,hmmTMB,567,TRUE
Theo Michelot,login_1654,momentuHMM,53,TRUE
Theo Michelot,login_1654,moveHMM,496,TRUE
Tommy Jones,login_1655,mvrsquared,89,TRUE
Tommy Jones,login_1655,textmineR,578,TRUE
Tommy Jones,login_1655,tidylda,439,TRUE
Henrique Sposito,login_1656,iheiddown,54,TRUE
Henrique Sposito,login_1656,manydata,973,TRUE
Henrique Sposito,login_1656,migraph,63,TRUE
Nikita Titov,login_1657,RGF,259,TRUE
Nikita Titov,login_1657,lightgbm,824,TRUE
Nikita Titov,login_1657,xgboost,2,FALSE
Mihai Constantin,login_1658,callr,1,FALSE
Mihai Constantin,login_1658,parabar,463,TRUE
Mihai Constantin,login_1658,powerly,606,TRUE
Brandon Lebeau,login_1659,highlightHTML,102,TRUE
Brandon Lebeau,login_1659,pdfsearch,160,TRUE
Brandon Lebeau,login_1659,simglm,790,TRUE
Peter Carl,login_1660,FinancialInstrument,18,TRUE
Peter Carl,login_1660,PerformanceAnalytics,896,TRUE
Peter Carl,login_1660,PortfolioAnalytics,119,TRUE
Naeem Khoshnevis,login_1661,CRE,277,TRUE
Naeem Khoshnevis,login_1661,CausalGPS,495,TRUE
Naeem Khoshnevis,login_1661,GPCERF,255,TRUE
Charles Driver,login_1662,OpenMx,10,TRUE
Charles Driver,login_1662,ctsem,990,TRUE
Charles Driver,login_1662,ctsemOMX,3,TRUE
Sahil Seth,login_1663,flowr,785,TRUE
Sahil Seth,login_1663,funr,80,TRUE
Sahil Seth,login_1663,params,116,TRUE
Martin Elff,login_1664,mclogit,241,TRUE
Martin Elff,login_1664,memisc,735,TRUE
Martin Elff,login_1664,pander,3,FALSE
Lukas Jung,login_1665,pkgdown,1,FALSE
Lukas Jung,login_1665,scrutiny,961,TRUE
Lukas Jung,login_1665,widyr,1,FALSE
Tom Kraljevic,login_1666,h2o,895,TRUE
Tom Kraljevic,login_1666,h2o4gpu,11,FALSE
Tom Kraljevic,login_1666,rsparkling,15,FALSE
Paul Bastide,login_1667,PhylogeneticEM,795,TRUE
Paul Bastide,login_1667,nosoi,116,TRUE
Paul Bastide,login_1667,phylolm,5,FALSE
Kyle Walker,login_1668,lehdr,2,FALSE
Kyle Walker,login_1668,tidycensus,552,TRUE
Kyle Walker,login_1668,tigris,361,TRUE
G Z Thompson,login_1669,CholWishart,219,TRUE
G Z Thompson,login_1669,MixMatrix,452,FALSE
G Z Thompson,login_1669,catsim,241,TRUE
Nicholas Williams,login_1670,broom,2,TRUE
Nicholas Williams,login_1670,cabinets,232,FALSE
Nicholas Williams,login_1670,lmtp,621,TRUE
Florian Lahn,login_1671,httr2,2,FALSE
Florian Lahn,login_1671,openeo,849,TRUE
Florian Lahn,login_1671,stars,1,FALSE
Eric Marcon,login_1672,dbmss,194,TRUE
Eric Marcon,login_1672,entropart,404,TRUE
Eric Marcon,login_1672,memoiR,249,TRUE
Lindsay Clark,login_1673,adegenet,2,FALSE
Lindsay Clark,login_1673,polyRAD,708,FALSE
Lindsay Clark,login_1673,polysat,137,FALSE
Christian Panse,login_1674,protViz,249,TRUE
Christian Panse,login_1674,prozor,3,FALSE
Christian Panse,login_1674,recmap,567,TRUE
Nathaniel Phillips,login_1675,FFTrees,454,TRUE
Nathaniel Phillips,login_1675,riskyr,1,FALSE
Nathaniel Phillips,login_1675,yarrr,355,TRUE
Frareb,login_1676,devRate,704,FALSE
Frareb,login_1676,inpdfr,92,TRUE
Frareb,login_1676,palettesForR,8,TRUE
Philipp Schauberger,login_1677,RMariaDB,7,FALSE
Philipp Schauberger,login_1677,openxlsx,468,TRUE
Philipp Schauberger,login_1677,openxlsx2,325,FALSE
Frederick Boehm,login_1678,gemma2,151,TRUE
Frederick Boehm,login_1678,qtl2pleio,641,FALSE
Frederick Boehm,login_1678,rdataretriever,1,FALSE
Stefano Mangiola,login_1679,tidyHeatmap,454,TRUE
Stefano Mangiola,login_1679,tidygate,89,TRUE
Stefano Mangiola,login_1679,tidyseurat,245,TRUE
Joshua Lambert,login_1680,DAISIE,440,FALSE
Joshua Lambert,login_1680,DAISIEprep,332,FALSE
Joshua Lambert,login_1680,finalsize,1,FALSE
Milan Wiedemann,login_1681,broom,1,FALSE
Milan Wiedemann,login_1681,lcsm,259,TRUE
Milan Wiedemann,login_1681,suddengains,495,TRUE
Jake Thompson,login_1682,dcm2,29,FALSE
Jake Thompson,login_1682,measr,396,TRUE
Jake Thompson,login_1682,taylor,303,FALSE
Flavio Lozano-Isla,login_1683,GerminaR,150,TRUE
Flavio Lozano-Isla,login_1683,huito,88,TRUE
Flavio Lozano-Isla,login_1683,inti,489,TRUE
Marcelo Mollinari,login_1684,mappoly,679,TRUE
Marcelo Mollinari,login_1684,onemap,37,TRUE
Marcelo Mollinari,login_1684,viewpoly,9,TRUE
Daniel Schuch,login_1685,EmissV,502,TRUE
Daniel Schuch,login_1685,eixport,188,TRUE
Daniel Schuch,login_1685,vein,28,TRUE
Sayani Gupta,login_1686,cricketdata,11,TRUE
Sayani Gupta,login_1686,gghdr,100,TRUE
Sayani Gupta,login_1686,gravitas,605,TRUE
Gert Van Valkenhoef,login_1687,gemtc,500,TRUE
Gert Van Valkenhoef,login_1687,hitandrun,143,TRUE
Gert Van Valkenhoef,login_1687,smaa,68,TRUE
Richard Morey,login_1688,BayesFactor,706,FALSE
Richard Morey,login_1688,knitr,1,FALSE
Richard Morey,login_1688,parallelly,1,FALSE
Alan Butler,login_1689,RWDataPlyr,482,TRUE
Alan Butler,login_1689,kableExtra,1,FALSE
Alan Butler,login_1689,prism,205,TRUE
Isaac Neuhaus,login_1690,canvasXpress,684,TRUE
Isaac Neuhaus,login_1690,canvasXpress.data,1,TRUE
Isaac Neuhaus,login_1690,periscope,3,TRUE
David C Sterratt,login_1691,RImageJROI,54,TRUE
David C Sterratt,login_1691,RTriangle,212,FALSE
David C Sterratt,login_1691,geometry,412,FALSE
Gherardo Varando,login_1692,gclm,107,TRUE
Gherardo Varando,login_1692,gmat,8,TRUE
Gherardo Varando,login_1692,stagedtrees,551,TRUE
Jurgen Niedballa,login_1693,camtrapR,578,FALSE
Jurgen Niedballa,login_1693,imageseg,46,TRUE
Jurgen Niedballa,login_1693,vietnameseConverter,32,TRUE
Pasha Stetsenko,login_1694,data.table,76,TRUE
Pasha Stetsenko,login_1694,h2o,570,FALSE
Pasha Stetsenko,login_1694,xgboost,1,FALSE
Smatiweb,login_1695,DynareR,51,FALSE
Smatiweb,login_1695,EviewsR,574,FALSE
Smatiweb,login_1695,gretlR,20,FALSE
Ben Fifield,login_1696,fastLink,261,TRUE
Ben Fifield,login_1696,hettx,76,TRUE
Ben Fifield,login_1696,redist,307,TRUE
Craig Gower-Page,login_1697,diffdf,15,TRUE
Craig Gower-Page,login_1697,mmrm,1,TRUE
Craig Gower-Page,login_1697,rbmi,625,TRUE
Sacha Epskamp,login_1698,psychonetrics,185,TRUE
Sacha Epskamp,login_1698,qgraph,323,TRUE
Sacha Epskamp,login_1698,semPlot,132,TRUE
Jinkim3,login_1699,exploratory,77,TRUE
Jinkim3,login_1699,ezr,16,TRUE
Jinkim3,login_1699,kim,546,TRUE
Owen Jones,login_1700,Rage,186,TRUE
Owen Jones,login_1700,Rcompadre,165,TRUE
Owen Jones,login_1700,mpmsim,286,TRUE
Helmut Schutz,login_1701,Power2Stage,39,TRUE
Helmut Schutz,login_1701,PowerTOST,244,TRUE
Helmut Schutz,login_1701,replicateBE,352,TRUE
Matt Kaye,login_1702,fitbitr,199,TRUE
Matt Kaye,login_1702,mlflow,2,FALSE
Matt Kaye,login_1702,slackr,428,TRUE
Andy Barbour,login_1703,kelvin,69,TRUE
Andy Barbour,login_1703,kitagawa,160,FALSE
Andy Barbour,login_1703,psd,397,FALSE
Juniper Simonis,login_1704,LDATS,384,FALSE
Juniper Simonis,login_1704,TrenchR,208,TRUE
Juniper Simonis,login_1704,portalr,32,FALSE
Michael Dumelle,login_1705,spmodel,155,TRUE
Michael Dumelle,login_1705,spsurvey,454,TRUE
Michael Dumelle,login_1705,sptotal,13,TRUE
Nicholas Spyrison,login_1706,gravitas,3,FALSE
Nicholas Spyrison,login_1706,iBreakDown,1,FALSE
Nicholas Spyrison,login_1706,spinifex,610,TRUE
Tim Myers,login_1707,LDlinkR,369,FALSE
Tim Myers,login_1707,PCAmatchR,142,FALSE
Tim Myers,login_1707,sparrpowR,98,FALSE
Jonas Kurle,login_1708,gets,38,TRUE
Jonas Kurle,login_1708,ivgets,114,TRUE
Jonas Kurle,login_1708,robust2sls,451,TRUE
Andrew Zammit Mangion,login_1709,EFDR,99,TRUE
Andrew Zammit Mangion,login_1709,FRK,485,FALSE
Andrew Zammit Mangion,login_1709,IDE,18,TRUE
Philipp Boersch-Supan,login_1710,cowsay,1,TRUE
Philipp Boersch-Supan,login_1710,deBInfer,456,TRUE
Philipp Boersch-Supan,login_1710,rucrdtw,143,TRUE
Xiaoou Pan,login_1711,FarmTest,176,TRUE
Xiaoou Pan,login_1711,adaHuber,92,TRUE
Xiaoou Pan,login_1711,conquer,325,TRUE
Hadjipantelis,login_1712,caret,56,FALSE
Hadjipantelis,login_1712,fdadensity,13,FALSE
Hadjipantelis,login_1712,fdapace,519,FALSE
Santtu Tikka,login_1713,causaleffect,79,TRUE
Santtu Tikka,login_1713,cfid,48,TRUE
Santtu Tikka,login_1713,dynamite,460,TRUE
Christoph Molnar,login_1714,iml,584,TRUE
Christoph Molnar,login_1714,lime,1,FALSE
Christoph Molnar,login_1714,mlr,1,TRUE
Shichen,login_1715,pedquant,146,TRUE
Shichen,login_1715,scorecard,425,FALSE
Shichen,login_1715,xefun,15,TRUE
Ross Bennett,login_1716,PerformanceAnalytics,14,TRUE
Ross Bennett,login_1716,PortfolioAnalytics,552,TRUE
Ross Bennett,login_1716,xts,14,TRUE
Marlin,login_1717,Rcpp,1,FALSE
Marlin,login_1717,reticulate,3,FALSE
Marlin,login_1717,symengine,575,FALSE
Shana Scogin,login_1718,BayesPostEst,307,TRUE
Shana Scogin,login_1718,coxrobust,17,TRUE
Shana Scogin,login_1718,modeLLtest,254,TRUE
Claudio Zandonella Callegher,login_1719,PRDA,258,TRUE
Claudio Zandonella Callegher,login_1719,shinyWidgets,1,FALSE
Claudio Zandonella Callegher,login_1719,trackdown,317,TRUE
Jairo H Migueles,login_1720,GGIR,487,TRUE
Jairo H Migueles,login_1720,GGIRread,7,TRUE
Jairo H Migueles,login_1720,actilifecounts,66,TRUE
Bryan D Martin,login_1721,SUMMER,114,TRUE
Bryan D Martin,login_1721,breakaway,38,TRUE
Bryan D Martin,login_1721,corncob,406,TRUE
Maximilianpi,login_1722,BayesianTools,54,FALSE
Maximilianpi,login_1722,cito,24,FALSE
Maximilianpi,login_1722,sjSDM,476,FALSE
Venelin Mitov,login_1723,PCMBase,281,TRUE
Venelin Mitov,login_1723,PCMBaseCpp,99,TRUE
Venelin Mitov,login_1723,POUMM,169,TRUE
Toshikazu Matsumura,login_1724,clidatajp,97,TRUE
Toshikazu Matsumura,login_1724,ecan,137,TRUE
Toshikazu Matsumura,login_1724,moranajp,309,TRUE
Zpneal,login_1725,backbone,289,FALSE
Zpneal,login_1725,grand,68,TRUE
Zpneal,login_1725,incidentally,185,TRUE
Yujie Zhao,login_1726,gsDesign2,426,TRUE
Yujie Zhao,login_1726,metalite,81,TRUE
Yujie Zhao,login_1726,metalite.ae,34,TRUE
Paolo Di Lorenzo,login_1727,lintr,1,FALSE
Paolo Di Lorenzo,login_1727,usmap,513,TRUE
Paolo Di Lorenzo,login_1727,usmapdata,26,TRUE
Chuck Powell,login_1728,CGPfunctions,312,TRUE
Chuck Powell,login_1728,ggstatsplot,220,TRUE
Chuck Powell,login_1728,sjPlot,6,TRUE
Tamas Stirling,login_1729,hoardr,10,TRUE
Tamas Stirling,login_1729,taxizedb,26,TRUE
Tamas Stirling,login_1729,webchem,494,TRUE
Matthias Gomolka,login_1730,drake,3,FALSE
Matthias Gomolka,login_1730,sdcLog,344,TRUE
Matthias Gomolka,login_1730,simfinapi,179,TRUE
H2o Test Harness Machine,login_1731,h2o,460,FALSE
H2o Test Harness Machine,login_1731,h2o4gpu,18,FALSE
H2o Test Harness Machine,login_1731,rsparkling,43,FALSE
Trent Henderson,login_1732,Rcatch22,59,TRUE
Trent Henderson,login_1732,correctR,41,TRUE
Trent Henderson,login_1732,theft,412,TRUE
Giorgio Alfredo Spedicato,login_1733,lifecontingencies,157,TRUE
Giorgio Alfredo Spedicato,login_1733,markovchain,292,TRUE
Giorgio Alfredo Spedicato,login_1733,mbbefd,61,FALSE
Paul Nulty,login_1734,quanteda,508,TRUE
Paul Nulty,login_1734,readtext,1,TRUE
Paul Nulty,login_1734,spacyr,1,FALSE
Mohammed Ali,login_1735,covid19dbcand,45,TRUE
Mohammed Ali,login_1735,dbparser,453,TRUE
Mohammed Ali,login_1735,fingerprint,1,FALSE
Dan Oehm,login_1736,alone,24,TRUE
Dan Oehm,login_1736,cropcircles,47,TRUE
Dan Oehm,login_1736,survivoR,427,FALSE
Phil Mike Jones,login_1737,rakeR,415,TRUE
Phil Mike Jones,login_1737,tmap,1,FALSE
Phil Mike Jones,login_1737,trigpoints,81,TRUE
Jason Willwerscheid,login_1738,ashr,65,TRUE
Jason Willwerscheid,login_1738,ebnm,430,FALSE
Jason Willwerscheid,login_1738,mashr,1,FALSE
Quang Huynh,login_1739,MSEtool,143,TRUE
Quang Huynh,login_1739,SAMtool,333,TRUE
Quang Huynh,login_1739,openMSE,19,TRUE
Sven Verweij,login_1740,OBIC,493,TRUE
Sven Verweij,login_1740,ranger,1,FALSE
Sven Verweij,login_1740,torch,1,FALSE
Ronnyale,login_1741,gitear,37,FALSE
Ronnyale,login_1741,ixplorer,294,FALSE
Ronnyale,login_1741,lacrmr,163,FALSE
Gerold Hepp,login_1742,DTSg,302,TRUE
Gerold Hepp,login_1742,ProjectTemplate,4,TRUE
Gerold Hepp,login_1742,RPhosFate,184,TRUE
Simon Barthelme,login_1743,eyelinker,17,TRUE
Simon Barthelme,login_1743,imager,472,TRUE
Simon Barthelme,login_1743,readbitmap,1,TRUE
James Howard,login_1744,cmna,103,TRUE
James Howard,login_1744,phonics,283,TRUE
James Howard,login_1744,waterfall,93,FALSE
Jesse Sadler,login_1745,debkeepr,457,TRUE
Jesse Sadler,login_1745,opencage,18,TRUE
Jesse Sadler,login_1745,vctrs,1,FALSE
Ewenharrison,login_1746,GGally,1,FALSE
Ewenharrison,login_1746,encryptr,61,FALSE
Ewenharrison,login_1746,finalfit,401,FALSE
Maximilian Pilz,login_1747,DescrTab2,48,TRUE
Maximilian Pilz,login_1747,adoptr,296,TRUE
Maximilian Pilz,login_1747,blindrecalc,119,TRUE
Paul Smith,login_1748,FKF,47,TRUE
Paul Smith,login_1748,dynatop,251,TRUE
Paul Smith,login_1748,dynatopGIS,162,TRUE
Man Chen,login_1749,SingleCaseES,119,TRUE
Man Chen,login_1749,lmeInfo,195,TRUE
Man Chen,login_1749,scdhlm,139,TRUE
Lisa Debruine,login_1750,faux,332,TRUE
Lisa Debruine,login_1750,webexercises,22,TRUE
Lisa Debruine,login_1750,webmorphR,96,TRUE
Victor Freguglia,login_1751,ggfocus,69,TRUE
Victor Freguglia,login_1751,mrf2d,376,TRUE
Victor Freguglia,login_1751,rticles,1,FALSE
Alex Johnson,login_1752,dashCoreComponents,249,FALSE
Alex Johnson,login_1752,dashHtmlComponents,76,FALSE
Alex Johnson,login_1752,dashTable,115,FALSE
Marsel Scheer,login_1753,bootGOF,110,TRUE
Marsel Scheer,login_1753,sanityTracker,111,TRUE
Marsel Scheer,login_1753,simTool,217,TRUE
Lewis A. Jones,login_1754,palaeoverse,361,TRUE
Lewis A. Jones,login_1754,rphylopic,26,TRUE
Lewis A. Jones,login_1754,sepkoski,50,TRUE
Flavio Santi,login_1755,noisyCE2,20,TRUE
Flavio Santi,login_1755,plot3logit,281,TRUE
Flavio Santi,login_1755,tukeyGH,135,TRUE
Yasser Gonzalez,login_1756,copulaedas,195,TRUE
Yasser Gonzalez,login_1756,httr,1,FALSE
Yasser Gonzalez,login_1756,vines,234,FALSE
Thomas Roh,login_1757,bcputility,54,TRUE
Thomas Roh,login_1757,fitur,196,TRUE
Thomas Roh,login_1757,leaflegend,179,TRUE
Weirichs,login_1758,eatGADS,2,FALSE
Weirichs,login_1758,eatRep,276,FALSE
Weirichs,login_1758,eatTools,151,FALSE
Scott Sherrill-Mix,login_1759,ggbeeswarm,142,TRUE
Scott Sherrill-Mix,login_1759,taxonomizr,285,TRUE
Scott Sherrill-Mix,login_1759,xlsx,1,FALSE
Chris Guiterman,login_1760,burnr,105,FALSE
Chris Guiterman,login_1760,dfoliatR,319,TRUE
Chris Guiterman,login_1760,dplR,1,FALSE
Steven G. Rozen,login_1761,ICAMS,396,FALSE
Steven G. Rozen,login_1761,cosmicsig,4,FALSE
Steven G. Rozen,login_1761,mSigTools,25,FALSE
Michael Braun,login_1762,sparseHessianFD,220,TRUE
Michael Braun,login_1762,sparseMVN,101,TRUE
Michael Braun,login_1762,trustOptim,102,TRUE
Pedro H. C. Sant'anna,login_1763,DRDID,96,TRUE
Pedro H. C. Sant'anna,login_1763,did,146,TRUE
Pedro H. C. Sant'anna,login_1763,pstest,180,TRUE
Antonio Rivero Ostoic,login_1764,multigraph,235,TRUE
Antonio Rivero Ostoic,login_1764,multiplex,128,TRUE
Antonio Rivero Ostoic,login_1764,sdam,56,TRUE
Florian Rupprecht,login_1765,httpgd,411,TRUE
Florian Rupprecht,login_1765,svglite,1,FALSE
Florian Rupprecht,login_1765,tidySEM,1,FALSE
Julie Padilla,login_1766,SWMPr,2,FALSE
Julie Padilla,login_1766,SWMPrExtension,403,TRUE
Julie Padilla,login_1766,dataRetrieval,7,FALSE
Philippe Boileau,login_1767,cvCovEst,323,TRUE
Philippe Boileau,login_1767,mmrm,2,FALSE
Philippe Boileau,login_1767,neatmaps,86,TRUE
Sam Brilleman,login_1768,lcmm,1,FALSE
Sam Brilleman,login_1768,rstanarm,293,TRUE
Sam Brilleman,login_1768,simsurv,117,TRUE
Alex Zvoleff,login_1769,gfcanalysis,194,TRUE
Alex Zvoleff,login_1769,glcm,213,TRUE
Alex Zvoleff,login_1769,testthat,1,FALSE
Iker Rivas-Gonzalez,login_1770,PhaseTypeR,317,TRUE
Iker Rivas-Gonzalez,login_1770,ggHoriPlot,90,TRUE
Iker Rivas-Gonzalez,login_1770,hexSticker,1,FALSE
Detlew Labes,login_1771,Power2Stage,84,TRUE
Detlew Labes,login_1771,PowerTOST,318,TRUE
Detlew Labes,login_1771,replicateBE,5,TRUE
Jessica Lavery,login_1772,cbioportalR,2,FALSE
Jessica Lavery,login_1772,genieBPC,383,FALSE
Jessica Lavery,login_1772,gtsummary,22,TRUE
Francisco Charte Ojeda,login_1773,mldr,178,FALSE
Francisco Charte Ojeda,login_1773,mldr.datasets,227,FALSE
Francisco Charte Ojeda,login_1773,ruta,1,FALSE
Mgondan,login_1774,mathml,65,FALSE
Mgondan,login_1774,rolog,287,FALSE
Mgondan,login_1774,rswipl,54,TRUE
Wensui Liu,login_1775,mob,282,TRUE
Wensui Liu,login_1775,vasicek,13,TRUE
Wensui Liu,login_1775,yager,109,TRUE
Samuel Gratzl,login_1776,covidcast,2,FALSE
Samuel Gratzl,login_1776,lineupjs,108,TRUE
Samuel Gratzl,login_1776,upsetjs,292,TRUE
Matteo Fasiolo,login_1777,esaddle,32,TRUE
Matteo Fasiolo,login_1777,mgcViz,309,TRUE
Matteo Fasiolo,login_1777,mvnfast,51,TRUE
Jonathan Godfrey,login_1778,BrailleR,371,FALSE
Jonathan Godfrey,login_1778,Dodge,14,TRUE
Jonathan Godfrey,login_1778,installr,6,TRUE
Flavio Poletti,login_1779,gtfsio,4,TRUE
Flavio Poletti,login_1779,gtfsrouter,1,FALSE
Flavio Poletti,login_1779,tidytransit,384,TRUE
Micah Iserman,login_1780,lingmatch,120,TRUE
Micah Iserman,login_1780,receptiviti,47,TRUE
Micah Iserman,login_1780,splot,222,TRUE
Nicolas Casajus,login_1781,mFD,59,TRUE
Nicolas Casajus,login_1781,popbayes,145,TRUE
Nicolas Casajus,login_1781,rcompendium,185,TRUE
Joses W. Ho,login_1782,dabestr,373,TRUE
Joses W. Ho,login_1782,effsize,2,FALSE
Joses W. Ho,login_1782,ggbeeswarm,13,FALSE
Victor Maus,login_1783,dtwSat,351,TRUE
Victor Maus,login_1783,rticles,1,FALSE
Victor Maus,login_1783,sits,34,FALSE
Jonas Kristoffer Lindelov,login_1784,bayesplot,1,FALSE
Jonas Kristoffer Lindelov,login_1784,brms,1,FALSE
Jonas Kristoffer Lindelov,login_1784,mcp,383,TRUE
Choonghyun Ryu,login_1785,alookr,26,TRUE
Choonghyun Ryu,login_1785,dlookr,346,TRUE
Choonghyun Ryu,login_1785,learnr,1,FALSE
Witold Wolski,login_1786,protViz,1,FALSE
Witold Wolski,login_1786,prozor,313,TRUE
Witold Wolski,login_1786,sigora,57,TRUE
Andy South,login_1787,rnaturalearth,262,TRUE
Andy South,login_1787,rnaturalearthdata,36,TRUE
Andy South,login_1787,rworldmap,71,TRUE
Hope,login_1788,akc,47,FALSE
Hope,login_1788,tidyfst,302,FALSE
Hope,login_1788,tidyft,10,TRUE
David Hajage,login_1789,ascii,319,TRUE
David Hajage,login_1789,crosstable,36,TRUE
David Hajage,login_1789,flextable,3,FALSE
Yuxin Zou,login_1790,ashr,2,FALSE
Yuxin Zou,login_1790,mashr,165,TRUE
Yuxin Zou,login_1790,susieR,190,TRUE
David Orme,login_1791,phylobase,3,TRUE
David Orme,login_1791,rpmodel,6,FALSE
David Orme,login_1791,safedata,345,TRUE
Wojtek,login_1792,crmPack,309,FALSE
Wojtek,login_1792,rlistings,1,FALSE
Wojtek,login_1792,stratallo,44,FALSE
Steven Pawley,login_1793,Rsagacmd,346,TRUE
Steven Pawley,login_1793,parsnip,3,FALSE
Steven Pawley,login_1793,tune,3,FALSE
Andrew Dolman,login_1794,ggplot2,1,FALSE
Andrew Dolman,login_1794,sedproxy,349,TRUE
Andrew Dolman,login_1794,testthat,1,FALSE
Jesse Koops,login_1795,dexter,117,TRUE
Jesse Koops,login_1795,dexterMST,117,TRUE
Jesse Koops,login_1795,dextergui,117,TRUE
Gray,login_1796,caret,2,FALSE
Gray,login_1796,ggraptR,344,FALSE
Gray,login_1796,parsnip,3,FALSE
Michal Raska,login_1797,h2o,342,FALSE
Michal Raska,login_1797,h2o4gpu,2,FALSE
Michal Raska,login_1797,rsparkling,1,FALSE
Marc-Andre Rivet,login_1798,dashCoreComponents,123,FALSE
Marc-Andre Rivet,login_1798,dashHtmlComponents,17,FALSE
Marc-Andre Rivet,login_1798,dashTable,195,FALSE
Tarak Shah,login_1799,elevatr,3,TRUE
Tarak Shah,login_1799,ratelimitr,96,TRUE
Tarak Shah,login_1799,rmapzen,231,TRUE
Franz Mohr,login_1800,bvartools,234,TRUE
Franz Mohr,login_1800,oenb,22,TRUE
Franz Mohr,login_1800,prais,71,TRUE
Patrick Barks,login_1801,Rage,164,TRUE
Patrick Barks,login_1801,Rcompadre,159,TRUE
Patrick Barks,login_1801,dplyr,1,FALSE
Harry Southworth,login_1802,Rgbp,1,FALSE
Harry Southworth,login_1802,gbm,49,FALSE
Harry Southworth,login_1802,texmex,270,TRUE
Justin Silverman,login_1803,RcppHungarian,27,TRUE
Justin Silverman,login_1803,fido,292,TRUE
Justin Silverman,login_1803,remotes,1,FALSE
Piyal Karunarathne,login_1804,BioRssay,149,TRUE
Piyal Karunarathne,login_1804,phyloregion,8,TRUE
Piyal Karunarathne,login_1804,rCNV,163,TRUE
Andreas Beger,login_1805,BayesPostEst,50,TRUE
Andreas Beger,login_1805,spduration,184,TRUE
Andreas Beger,login_1805,states,85,TRUE
Giovanni Laudanno,login_1806,babette,3,TRUE
